,ID,PredictedProb
22455,44909,0.77
22456,44910,0.75
22457,44913,0.58
22458,44914,0.97
22459,44915,0.86
22460,44916,0.98
22461,44919,0.91
22462,44920,0.45
22463,44922,0.91
22464,44924,0.89
22465,44930,0.79
22466,44932,0.98
22467,44933,0.71
22468,44934,0.83
22469,44940,0.84
22470,44941,0.75
22471,44942,0.67
22472,44945,0.56
22473,44947,0.31
22474,44948,0.78
22475,44950,0.95
22476,44952,0.76
22477,44954,0.67
22478,44956,0.89
22479,44959,0.87
22480,44963,0.83
22481,44969,0.6985476190476192
22482,44971,0.96
22483,44973,0.78
22484,44975,0.84
22485,44979,0.78
22486,44980,0.97
22487,44981,0.68
22488,44984,0.84
22489,44989,0.66
22490,44995,0.7
22491,45001,0.72
22492,45003,0.83
22493,45004,0.72
22494,45009,0.55
22495,45011,0.58
22496,45016,0.91
22497,45021,0.86
22498,45024,0.47
22499,45029,0.79
22500,45031,0.81
22501,45034,0.98
22502,45035,0.71
22503,45038,0.76
22504,45040,0.79
22505,45042,0.76
22506,45044,0.79
22507,45045,0.4
22508,45048,0.64
22509,45051,0.44
22510,45055,0.77
22511,45057,0.92
22512,45059,0.69
22513,45061,0.94
22514,45062,0.73
22515,45063,0.96
22516,45065,0.55
22517,45066,0.79
22518,45068,0.79
22519,45069,0.87
22520,45070,0.94
22521,45071,0.89
22522,45072,0.87
22523,45074,0.89
22524,45076,0.73
22525,45077,0.65
22526,45079,0.64
22527,45080,0.98
22528,45085,0.44
22529,45087,0.89
22530,45089,0.72
22531,45090,0.92
22532,45092,0.96
22533,45094,0.47
22534,45095,0.9
22535,45096,0.91
22536,45097,0.54
22537,45098,0.97
22538,45101,0.63
22539,45103,0.86
22540,45104,0.54
22541,45107,0.99
22542,45109,0.38
22543,45110,0.69
22544,45115,0.86
22545,45117,0.89
22546,45118,0.78
22547,45123,0.92
22548,45125,0.7
22549,45126,0.8
22550,45131,0.65
22551,45132,0.72
22552,45134,0.53
22553,45136,0.91
22554,45139,0.8
22555,45142,0.84
22556,45146,0.78
22557,45147,0.57
22558,45148,0.52
22559,45151,0.92
22560,45157,0.96
22561,45158,0.77
22562,45159,0.97
22563,45162,0.65
22564,45163,0.7
22565,45165,0.76
22566,45168,0.97
22567,45171,0.67
22568,45173,0.75
22569,45174,0.91
22570,45175,0.85
22571,45176,0.38
22572,45177,0.69
22573,45179,0.75
22574,45181,0.89
22575,45182,0.94
22576,45183,0.71
22577,45185,0.84
22578,45186,0.68
22579,45187,0.9
22580,45188,0.87
22581,45189,0.63
22582,45190,0.94
22583,45194,0.85
22584,45195,0.69
22585,45197,0.93
22586,45201,0.97
22587,45202,0.74
22588,45204,0.76
22589,45208,0.74
22590,45209,1.0
22591,45210,0.9
22592,45211,0.87
22593,45212,0.93
22594,45217,0.82
22595,45218,0.65
22596,45220,0.81
22597,45223,0.95
22598,45224,0.79
22599,45228,0.67
22600,45231,0.91
22601,45232,0.48
22602,45234,0.86
22603,45235,0.84
22604,45239,0.93
22605,45242,0.8
22606,45245,0.57
22607,45246,0.76
22608,45247,0.58
22609,45248,0.86
22610,45249,0.63
22611,45250,0.63
22612,45251,0.97
22613,45252,0.27
22614,45254,0.66
22615,45255,0.78
22616,45256,0.82
22617,45257,0.74
22618,45259,0.79
22619,45260,0.8
22620,45261,0.96
22621,45262,0.68
22622,45264,0.61
22623,45266,0.87
22624,45267,0.69
22625,45269,0.8
22626,45271,0.76
22627,45272,0.59
22628,45273,0.56
22629,45278,0.87
22630,45284,0.78
22631,45287,0.96
22632,45288,0.39
22633,45290,0.94
22634,45291,0.98
22635,45293,0.86
22636,45296,0.64
22637,45300,0.69
22638,45302,0.93
22639,45303,0.76
22640,45305,0.65
22641,45308,0.77
22642,45310,0.77
22643,45312,0.69
22644,45314,0.54
22645,45317,0.67
22646,45318,0.82
22647,45319,0.75
22648,45321,0.91
22649,45323,0.7
22650,45324,0.96
22651,45325,0.9
22652,45326,1.0
22653,45328,0.54
22654,45329,0.85
22655,45330,0.84
22656,45332,0.83
22657,45333,0.7
22658,45336,0.78
22659,45337,0.79
22660,45341,0.59
22661,45344,0.79
22662,45345,0.8
22663,45346,0.78
22664,45347,0.92
22665,45348,0.8
22666,45349,0.8
22667,45350,0.99
22668,45352,0.66
22669,45353,0.98
22670,45356,0.66
22671,45357,0.59
22672,45363,0.97
22673,45364,0.67
22674,45366,0.65
22675,45370,0.91
22676,45373,0.56
22677,45377,0.63
22678,45381,0.74
22679,45382,0.37
22680,45383,0.59
22681,45386,0.76
22682,45388,0.61
22683,45391,0.91
22684,45393,0.79
22685,45394,0.71
22686,45396,0.85
22687,45397,0.85
22688,45401,0.76
22689,45415,0.74
22690,45417,0.72
22691,45418,0.84
22692,45420,0.97
22693,45424,0.98
22694,45425,0.86
22695,45426,0.95
22696,45432,0.6
22697,45433,0.78
22698,45434,0.59
22699,45435,0.82
22700,45437,0.9
22701,45438,0.87
22702,45439,0.74
22703,45440,0.92
22704,45442,0.63
22705,45446,0.88
22706,45448,0.72
22707,45450,0.7
22708,45451,0.66
22709,45452,0.24
22710,45453,0.75
22711,45454,0.91
22712,45456,0.88
22713,45457,0.93
22714,45459,0.86
22715,45461,0.84
22716,45462,0.83
22717,45465,0.87
22718,45469,0.86
22719,45470,0.59
22720,45472,0.6
22721,45473,0.77
22722,45475,0.76
22723,45477,0.92
22724,45478,0.73
22725,45489,0.82
22726,45493,0.59
22727,45494,0.89
22728,45495,0.52
22729,45496,0.99
22730,45497,0.7
22731,45500,0.99
22732,45501,0.62
22733,45503,0.81
22734,45506,0.66
22735,45509,0.6
22736,45512,0.54
22737,45515,0.86
22738,45516,0.68
22739,45517,0.91
22740,45518,0.65
22741,45520,0.92
22742,45523,0.6
22743,45526,0.72
22744,45528,0.96
22745,45530,0.63
22746,45532,0.61
22747,45535,0.4
22748,45536,0.71
22749,45538,0.65
22750,45539,0.62
22751,45543,0.75
22752,45546,0.79
22753,45547,0.93
22754,45551,0.69
22755,45553,0.63
22756,45554,0.84
22757,45555,0.61
22758,45557,0.31
22759,45559,0.71
22760,45562,0.78
22761,45564,0.97
22762,45565,0.78
22763,45569,0.63
22764,45570,0.96
22765,45571,0.57
22766,45572,0.73
22767,45574,0.84
22768,45575,0.85
22769,45576,0.69
22770,45581,0.93
22771,45582,0.94
22772,45583,0.9
22773,45584,0.91
22774,45585,0.65
22775,45587,0.79
22776,45589,0.86
22777,45590,0.74
22778,45592,0.61
22779,45593,0.81
22780,45595,0.75
22781,45597,0.45
22782,45603,0.48
22783,45604,0.58
22784,45605,0.79
22785,45606,0.67
22786,45611,0.7
22787,45616,0.74
22788,45618,0.65
22789,45619,0.64
22790,45623,0.53
22791,45624,0.52
22792,45625,0.92
22793,45627,0.5
22794,45629,0.88
22795,45633,0.51
22796,45634,0.71
22797,45636,0.81
22798,45637,0.65
22799,45639,0.87
22800,45641,0.73
22801,45643,0.89
22802,45646,0.89
22803,45647,0.67
22804,45649,0.95
22805,45650,0.81
22806,45651,0.75
22807,45652,0.44
22808,45654,0.57
22809,45656,0.43
22810,45662,0.73
22811,45666,0.62
22812,45667,0.4
22813,45669,0.56
22814,45673,0.58
22815,45674,0.6
22816,45676,0.66
22817,45677,0.68
22818,45679,0.84
22819,45680,0.81
22820,45681,0.61
22821,45682,0.84
22822,45683,0.79
22823,45684,0.63
22824,45685,0.92
22825,45687,0.83
22826,45688,0.56
22827,45690,0.67
22828,45692,0.79
22829,45693,0.75
22830,45696,0.7
22831,45698,0.76
22832,45699,0.6
22833,45700,0.54
22834,45704,0.5
22835,45706,0.64
22836,45708,0.81
22837,45709,0.82
22838,45713,0.71
22839,45715,0.84
22840,45716,0.89
22841,45717,0.86
22842,45719,0.39
22843,45722,0.84
22844,45723,0.56
22845,45726,0.86
22846,45727,0.67
22847,45730,0.67
22848,45731,0.8
22849,45734,0.71
22850,45740,0.46
22851,45741,0.85
22852,45742,0.85
22853,45745,0.71
22854,45748,0.32
22855,45751,0.74
22856,45752,0.84
22857,45754,0.8
22858,45757,0.74
22859,45758,0.62
22860,45759,0.85
22861,45761,0.55
22862,45762,0.94
22863,45766,0.91
22864,45767,0.81
22865,45768,0.96
22866,45771,0.39
22867,45772,0.82
22868,45773,0.85
22869,45774,0.47
22870,45779,0.87
22871,45782,0.91
22872,45783,0.96
22873,45785,0.82
22874,45786,0.84
22875,45787,0.91
22876,45790,0.65
22877,45791,0.91
22878,45792,0.74
22879,45793,0.98
22880,45794,0.4
22881,45796,0.86
22882,45797,0.89
22883,45799,0.26
22884,45802,0.65
22885,45803,0.87
22886,45805,0.84
22887,45807,0.87
22888,45809,0.76
22889,45810,0.85
22890,45813,0.67
22891,45814,0.86
22892,45816,0.68
22893,45819,0.65
22894,45822,0.87
22895,45823,0.66
22896,45827,0.8
22897,45828,0.81
22898,45830,0.8
22899,45831,0.79
22900,45832,0.63
22901,45837,0.59
22902,45838,0.81
22903,45839,0.68
22904,45841,0.72
22905,45844,0.76
22906,45845,0.76
22907,45846,0.93
22908,45852,0.81
22909,45853,0.82
22910,45854,0.88
22911,45856,0.6788834951456312
22912,45857,0.68
22913,45860,0.94
22914,45861,0.89
22915,45864,0.78
22916,45865,0.75
22917,45866,0.92
22918,45867,0.81
22919,45868,0.7
22920,45870,0.58
22921,45871,0.75
22922,45872,0.74
22923,45873,0.76
22924,45874,0.6585476190476192
22925,45876,0.71
22926,45877,0.76
22927,45878,0.68
22928,45880,0.71
22929,45883,0.68
22930,45884,0.43
22931,45887,0.81
22932,45889,0.72
22933,45890,0.8
22934,45892,0.97
22935,45894,0.9
22936,45897,0.84
22937,45901,0.85
22938,45903,0.75
22939,45904,0.94
22940,45905,0.83
22941,45908,0.53
22942,45909,0.91
22943,45911,0.7
22944,45913,0.82
22945,45915,0.8
22946,45921,0.87
22947,45923,0.89
22948,45927,0.78
22949,45928,0.84
22950,45930,0.77
22951,45931,0.83
22952,45932,0.53
22953,45934,0.67
22954,45935,0.86
22955,45938,0.9
22956,45939,0.81
22957,45941,0.84
22958,45942,0.62
22959,45949,0.83
22960,45950,0.8
22961,45951,0.94
22962,45952,0.98
22963,45953,0.99
22964,45956,0.86
22965,45961,0.68
22966,45962,0.61
22967,45965,0.63
22968,45966,0.68
22969,45968,0.89
22970,45971,0.46
22971,45972,0.64
22972,45973,0.74
22973,45976,0.63
22974,45981,0.65
22975,45984,0.8585476190476191
22976,45985,0.93
22977,45989,0.67
22978,45991,0.88
22979,45995,0.81
22980,45998,0.7
22981,46001,0.78
22982,46014,0.89
22983,46015,0.64
22984,46017,0.52
22985,46021,0.86
22986,46022,0.66
22987,46024,0.9
22988,46025,0.78
22989,46026,0.95
22990,46030,0.78
22991,46032,0.66
22992,46034,0.95
22993,46036,0.83
22994,46037,0.59
22995,46040,0.75
22996,46041,0.82
22997,46042,0.8
22998,46043,0.63
22999,46045,0.94
23000,46047,0.78
23001,46051,0.87
23002,46052,0.76
23003,46053,0.81
23004,46055,0.76
23005,46056,0.81
23006,46058,0.58
23007,46060,0.88
23008,46061,0.82
23009,46062,0.92
23010,46063,0.72
23011,46065,0.83
23012,46068,0.86
23013,46069,0.73
23014,46070,0.65
23015,46071,0.91
23016,46072,0.76
23017,46075,0.78
23018,46078,0.93
23019,46079,0.69
23020,46080,0.64
23021,46081,0.67
23022,46085,0.91
23023,46087,0.83
23024,46090,0.66
23025,46093,0.81
23026,46095,0.51
23027,46096,0.61
23028,46098,0.79
23029,46099,0.72
23030,46100,0.8
23031,46105,0.89
23032,46106,0.89
23033,46107,0.66
23034,46109,0.75
23035,46110,0.82
23036,46115,0.56
23037,46117,0.79
23038,46118,0.88
23039,46120,0.74
23040,46122,0.55
23041,46123,0.73
23042,46124,0.62
23043,46125,0.95
23044,46126,0.72
23045,46128,0.84
23046,46130,0.87
23047,46131,0.86
23048,46138,0.34
23049,46139,0.58
23050,46141,0.82
23051,46143,0.79
23052,46148,0.62
23053,46149,0.93
23054,46150,0.71
23055,46155,0.72
23056,46156,1.0
23057,46157,0.83
23058,46158,0.8
23059,46160,0.79
23060,46162,0.85
23061,46163,0.7
23062,46165,0.65
23063,46167,0.92
23064,46169,0.76
23065,46170,0.95
23066,46171,0.88
23067,46174,0.74
23068,46176,0.69
23069,46179,0.59
23070,46181,0.58
23071,46182,0.66
23072,46185,0.66
23073,46186,0.82
23074,46188,0.77
23075,46191,0.76
23076,46193,0.85
23077,46194,0.76
23078,46196,0.94
23079,46198,0.63
23080,46199,0.73
23081,46203,0.59
23082,46204,0.99
23083,46206,0.65
23084,46209,0.66
23085,46210,0.72
23086,46212,0.87
23087,46214,0.99
23088,46216,0.94
23089,46218,0.63
23090,46219,0.84
23091,46221,0.62
23092,46223,0.48
23093,46224,0.91
23094,46226,0.62
23095,46227,0.97
23096,46228,0.87
23097,46230,0.93
23098,46231,0.59
23099,46232,0.41
23100,46235,0.76
23101,46236,0.8
23102,46238,0.58
23103,46240,0.96
23104,46243,0.86
23105,46248,0.68
23106,46250,0.85
23107,46254,0.64
23108,46259,0.64
23109,46260,0.87
23110,46261,0.7
23111,46262,0.73
23112,46265,0.97
23113,46266,0.73
23114,46267,0.74
23115,46268,0.89
23116,46269,0.62
23117,46271,0.7
23118,46273,0.63
23119,46274,0.56
23120,46275,0.79
23121,46276,0.95
23122,46278,0.89
23123,46279,0.55
23124,46280,0.93
23125,46287,0.72
23126,46291,0.69
23127,46292,0.63
23128,46293,0.66
23129,46294,0.78
23130,46295,0.93
23131,46296,0.93
23132,46297,0.81
23133,46298,0.66
23134,46299,0.93
23135,46303,0.58
23136,46304,0.96
23137,46310,0.74
23138,46312,0.67
23139,46313,0.9
23140,46314,0.74
23141,46316,0.66
23142,46318,0.28
23143,46319,0.74
23144,46320,0.81
23145,46322,0.76
23146,46325,0.61
23147,46326,0.49
23148,46328,0.77
23149,46330,0.64
23150,46334,0.6
23151,46337,0.51
23152,46340,0.83
23153,46341,0.64
23154,46342,0.92
23155,46343,0.65
23156,46346,0.91
23157,46347,0.97
23158,46348,0.46
23159,46349,0.77
23160,46350,0.83
23161,46353,0.71
23162,46358,0.63
23163,46359,0.71
23164,46360,0.68
23165,46361,0.91
23166,46362,0.68
23167,46364,0.93
23168,46367,0.93
23169,46368,0.47
23170,46374,0.81
23171,46377,0.78
23172,46378,0.6
23173,46379,0.65
23174,46382,0.56
23175,46384,0.75
23176,46387,0.96
23177,46388,0.59
23178,46389,0.81
23179,46390,0.79
23180,46391,0.51
23181,46394,0.58
23182,46395,0.95
23183,46396,0.89
23184,46397,0.7
23185,46398,0.7085476190476192
23186,46400,0.82
23187,46403,0.84
23188,46404,0.76
23189,46405,0.91
23190,46406,0.64
23191,46407,0.85
23192,46411,0.63
23193,46412,0.75
23194,46413,0.85
23195,46416,0.6
23196,46421,0.93
23197,46426,0.65
23198,46432,0.62
23199,46435,0.77
23200,46437,0.9
23201,46441,0.63
23202,46444,0.78
23203,46448,0.94
23204,46449,0.81
23205,46451,0.85
23206,46452,0.97
23207,46453,0.73
23208,46457,0.79
23209,46459,0.94
23210,46462,0.71
23211,46463,0.76
23212,46466,0.77
23213,46476,0.82
23214,46477,0.42
23215,46478,0.46
23216,46479,0.65
23217,46480,0.62
23218,46483,0.68
23219,46486,0.74
23220,46492,0.59
23221,46496,0.95
23222,46498,0.86
23223,46499,0.71
23224,46502,0.54
23225,46504,0.95
23226,46505,0.75
23227,46507,0.85
23228,46508,0.93
23229,46509,0.9
23230,46511,0.82
23231,46514,0.35
23232,46515,0.51
23233,46517,0.84
23234,46519,0.92
23235,46520,0.84
23236,46522,0.79
23237,46526,0.46
23238,46527,0.74
23239,46528,0.73
23240,46529,0.97
23241,46533,0.68
23242,46540,0.76
23243,46541,0.56
23244,46543,0.89
23245,46545,0.8
23246,46547,0.83
23247,46548,0.79
23248,46550,0.71
23249,46554,0.49
23250,46558,0.69
23251,46559,0.74
23252,46560,0.35
23253,46564,0.82
23254,46567,0.7
23255,46568,0.74
23256,46569,0.91
23257,46572,0.73
23258,46578,0.77
23259,46580,0.9
23260,46581,0.72
23261,46583,0.7
23262,46584,0.88
23263,46585,0.69
23264,46586,0.88
23265,46588,0.83
23266,46589,0.67
23267,46590,0.8
23268,46593,0.75
23269,46597,0.65
23270,46599,0.79
23271,46600,0.79
23272,46602,0.49
23273,46603,0.99
23274,46605,0.7
23275,46606,0.59
23276,46609,0.88
23277,46610,0.67
23278,46614,0.71
23279,46615,0.65
23280,46618,0.88
23281,46619,0.76
23282,46620,0.75
23283,46622,0.87
23284,46623,0.85
23285,46624,0.89
23286,46626,0.8
23287,46628,0.6
23288,46630,0.7
23289,46631,0.71
23290,46633,0.71
23291,46634,0.9
23292,46637,0.89
23293,46638,0.64
23294,46639,0.8585476190476191
23295,46640,0.72
23296,46642,0.84
23297,46643,0.75
23298,46644,0.94
23299,46645,0.61
23300,46647,0.87
23301,46648,0.95
23302,46649,0.7
23303,46654,0.91
23304,46656,0.64
23305,46657,0.56
23306,46660,0.87
23307,46664,0.85
23308,46665,0.98
23309,46667,0.94
23310,46668,0.81
23311,46669,0.93
23312,46670,0.57
23313,46671,0.98
23314,46673,0.87
23315,46674,0.73
23316,46675,0.64
23317,46676,0.8
23318,46677,0.55
23319,46678,0.8
23320,46679,0.94
23321,46680,0.79
23322,46681,0.74
23323,46683,0.99
23324,46684,0.59
23325,46687,0.7
23326,46689,0.85
23327,46691,0.65
23328,46692,0.71
23329,46694,0.8
23330,46696,0.63
23331,46697,0.52
23332,46698,0.64
23333,46704,0.32
23334,46707,0.76
23335,46710,0.78
23336,46711,0.43
23337,46712,0.75
23338,46714,0.63
23339,46716,0.81
23340,46717,0.86
23341,46719,0.65
23342,46721,0.83
23343,46724,0.78
23344,46725,0.96
23345,46727,0.84
23346,46729,0.9
23347,46730,0.8
23348,46731,0.88
23349,46732,1.0
23350,46733,0.8
23351,46736,0.96
23352,46737,0.94
23353,46738,0.56
23354,46743,0.62
23355,46745,0.62
23356,46746,0.78
23357,46747,0.73
23358,46748,0.64
23359,46749,0.88
23360,46752,0.71
23361,46754,0.72
23362,46755,0.89
23363,46757,0.78
23364,46760,0.87
23365,46763,0.85
23366,46769,0.62
23367,46770,0.95
23368,46771,0.58
23369,46775,0.55
23370,46779,0.78
23371,46782,0.66
23372,46783,0.92
23373,46784,0.89
23374,46785,0.89
23375,46788,0.91
23376,46790,0.78
23377,46792,0.86
23378,46794,0.35
23379,46797,0.75
23380,46798,0.57
23381,46799,0.59
23382,46800,0.65
23383,46801,0.72
23384,46802,0.66
23385,46805,0.97
23386,46807,0.59
23387,46809,0.69
23388,46810,0.7
23389,46814,0.7
23390,46816,0.68
23391,46818,0.67
23392,46819,0.93
23393,46821,0.89
23394,46823,0.65
23395,46824,0.62
23396,46826,0.77
23397,46828,0.66
23398,46830,0.85
23399,46832,0.83
23400,46833,0.68
23401,46835,0.6
23402,46836,0.7
23403,46837,0.86
23404,46838,0.66
23405,46839,0.91
23406,46840,0.77
23407,46841,0.8
23408,46842,0.68
23409,46844,0.71
23410,46845,0.55
23411,46846,0.84
23412,46847,0.52
23413,46848,0.72
23414,46850,0.6
23415,46853,0.76
23416,46854,0.96
23417,46855,0.93
23418,46856,0.51
23419,46859,0.91
23420,46861,0.92
23421,46865,0.51
23422,46867,0.73
23423,46872,0.79
23424,46876,0.81
23425,46878,0.93
23426,46879,0.62
23427,46882,0.78
23428,46887,0.75
23429,46888,0.93
23430,46889,0.77
23431,46890,0.85
23432,46893,0.77
23433,46894,0.78
23434,46895,0.82
23435,46897,0.8
23436,46898,0.84
23437,46899,0.83
23438,46900,0.82
23439,46901,0.68
23440,46904,0.89
23441,46905,0.96
23442,46908,0.72
23443,46911,0.97
23444,46913,0.85
23445,46914,0.83
23446,46915,0.63
23447,46917,0.95
23448,46920,0.9
23449,46921,0.81
23450,46926,0.73
23451,46927,0.78
23452,46929,0.82
23453,46930,0.7
23454,46932,0.73
23455,46933,0.86
23456,46936,0.99
23457,46937,0.86
23458,46939,0.62
23459,46941,0.78
23460,46942,0.93
23461,46943,0.49
23462,46944,0.62
23463,46945,0.63
23464,46948,0.68
23465,46949,0.95
23466,46950,0.79
23467,46953,1.0
23468,46954,0.61
23469,46955,0.83
23470,46956,0.74
23471,46958,0.7
23472,46959,0.87
23473,46961,0.67
23474,46964,0.89
23475,46965,0.838
23476,46966,0.83
23477,46967,0.87
23478,46969,0.71
23479,46971,0.78
23480,46974,0.71
23481,46976,0.84
23482,46977,0.7988834951456311
23483,46979,0.37
23484,46981,0.66
23485,46982,0.94
23486,46983,0.76
23487,46985,0.72
23488,46986,0.78
23489,46989,0.68
23490,46990,0.43
23491,46991,0.93
23492,46992,0.49
23493,46996,0.63
23494,46997,0.62
23495,46998,0.93
23496,46999,0.92
23497,47000,0.42
23498,47003,0.92
23499,47004,0.79
23500,47005,0.91
23501,47006,0.79
23502,47007,0.7
23503,47009,0.9
23504,47010,0.93
23505,47013,0.7125
23506,47015,0.73
23507,47016,0.64
23508,47017,0.82
23509,47018,0.86
23510,47020,0.45
23511,47025,0.81
23512,47026,0.79
23513,47029,0.74
23514,47037,0.87
23515,47038,0.57
23516,47040,0.74
23517,47041,0.86
23518,47042,0.51
23519,47043,0.77
23520,47046,0.77
23521,47049,0.95
23522,47052,0.88
23523,47053,0.89
23524,47054,0.78
23525,47055,0.76
23526,47056,0.75
23527,47057,0.65
23528,47058,0.85
23529,47059,0.82
23530,47060,0.88
23531,47062,0.61
23532,47063,0.87
23533,47064,0.84
23534,47065,0.76
23535,47066,0.87
23536,47069,0.67
23537,47074,0.72
23538,47078,0.49
23539,47081,0.79
23540,47083,0.95
23541,47085,0.7
23542,47087,0.68
23543,47088,0.65
23544,47090,0.95
23545,47093,0.95
23546,47098,0.72
23547,47099,0.68
23548,47100,0.86
23549,47103,0.76
23550,47105,0.98
23551,47106,0.92
23552,47118,0.89
23553,47119,0.64
23554,47120,0.9
23555,47122,0.75
23556,47124,0.9
23557,47125,0.84
23558,47126,0.72
23559,47129,0.64
23560,47133,0.35
23561,47135,0.43
23562,47137,0.81
23563,47138,0.49
23564,47139,0.76
23565,47144,0.75
23566,47146,0.888547619047619
23567,47147,0.82
23568,47148,0.93
23569,47149,0.85
23570,47152,0.78
23571,47154,0.47
23572,47155,0.88
23573,47158,0.87
23574,47160,0.69
23575,47164,0.54
23576,47165,0.41
23577,47167,0.66
23578,47168,0.73
23579,47169,0.86
23580,47170,0.94
23581,47172,0.74
23582,47173,0.75
23583,47174,0.87
23584,47177,0.71
23585,47179,0.67
23586,47181,0.74
23587,47182,0.81
23588,47183,0.91
23589,47187,0.87
23590,47188,0.56
23591,47193,0.34
23592,47198,0.86
23593,47200,0.6
23594,47201,0.68
23595,47202,0.77
23596,47203,0.89
23597,47204,0.95
23598,47205,0.72
23599,47207,0.86
23600,47209,0.61
23601,47212,0.85
23602,47213,0.98
23603,47214,0.7
23604,47216,0.72
23605,47217,0.95
23606,47218,0.93
23607,47221,0.24
23608,47222,0.78
23609,47226,0.66
23610,47227,0.81
23611,47229,0.88
23612,47231,0.88
23613,47233,0.94
23614,47234,0.77
23615,47235,0.91
23616,47240,0.75
23617,47241,0.62
23618,47242,0.73
23619,47243,0.7
23620,47246,0.73
23621,47247,0.45
23622,47248,0.97
23623,47251,0.28
23624,47252,0.6
23625,47253,0.95
23626,47254,0.83
23627,47256,0.78
23628,47259,0.75
23629,47260,0.78
23630,47261,0.77
23631,47264,0.81
23632,47267,0.91
23633,47268,0.79
23634,47269,0.95
23635,47270,0.96
23636,47272,0.66
23637,47274,0.61
23638,47276,0.67
23639,47279,0.7
23640,47280,0.67
23641,47281,0.49
23642,47284,0.87
23643,47286,0.42
23644,47287,0.67
23645,47288,0.44
23646,47289,0.65
23647,47291,0.6
23648,47293,0.35
23649,47294,0.59
23650,47296,0.88
23651,47298,0.93
23652,47301,0.62
23653,47302,0.89
23654,47305,0.7
23655,47306,0.93
23656,47308,0.63
23657,47309,0.5
23658,47310,0.67
23659,47312,0.81
23660,47314,0.79
23661,47317,0.81
23662,47318,0.7
23663,47321,0.71
23664,47322,0.95
23665,47323,0.67
23666,47324,0.83
23667,47325,0.64
23668,47329,0.94
23669,47330,0.62
23670,47332,0.83
23671,47336,0.97
23672,47337,0.73
23673,47341,0.75
23674,47343,0.81
23675,47348,0.87
23676,47349,0.82
23677,47360,0.31
23678,47361,0.74
23679,47364,0.59
23680,47365,0.89
23681,47369,0.6
23682,47372,0.78
23683,47376,0.68
23684,47377,0.46
23685,47378,0.81
23686,47381,0.95
23687,47386,0.93
23688,47390,0.67
23689,47391,0.53
23690,47392,0.54
23691,47393,0.79
23692,47394,0.86
23693,47396,0.87
23694,47397,0.97
23695,47399,0.8
23696,47401,0.67
23697,47403,0.66
23698,47405,0.82
23699,47406,0.85
23700,47407,0.65
23701,47408,0.88
23702,47409,0.82
23703,47410,0.61
23704,47413,0.99
23705,47414,0.81
23706,47421,0.54
23707,47422,0.3
23708,47425,0.93
23709,47426,0.86
